usr,q4_sent,q4_received,q4_access,q4_comments_on_sent,q4_comments_on_received,q4_likes_on_sent,q4_likes_on_received,working_days
AWSUS#nVWxymxcUz5Hd5jv7AV8Jg==,0,0,18,0,0,0,0,296
AWSUS#a2eqPKy4EUjEP3I6R2p7tQ==,4,0,51,0,0,4,0,559
AWSUS#axsm8P2pKjgRW4ir4x6aeA==,0,0,0,0,0,0,0,262
AWSUS#aApcLwZC5Y7aexSk9DGCiA==,0,0,210,0,0,0,0,78
AWSUS#exvSfvV51u3zEQFTDgkvUg==,9,0,622,0,0,33,0,334
AWSUS#/zzT9xRy6/sjpGt1jqBbPw==,0,0,37,0,0,0,0,4074
AWSUS#DneF6K/LYvff0FhcxOTdPQ==,0,0,0,0,0,0,0,2972
AWSUS#55MJKIiygZ8c2z//1hjORg==,0,0,0,0,0,0,0,4074
AWSUS#trzZ2pHgW/td4+sMjcirQA==,0,0,2,0,0,0,0,397
AWSUS#rnbl7+nXjx2J2+CiFQff2w==,0,0,8,0,0,0,0,4074
AWSUS#7OCmNdW64JDHkMkNZk/6AQ==,0,4,305,0,7,0,8,4074
AWSUS#QZ1zcW2eHS05ci9bv+D7oA==,0,0,3,0,0,0,0,4074
AWSUS#B3V7p2YBLrFPHdVlcQGgDQ==,0,0,13,0,0,0,0,272
AWSUS#CiF5f+VbWynWOiOaEBIlKw==,0,0,0,0,0,0,0,412
AWSUS#TC4sFtw/dDIaGtAPgdL+Jg==,0,0,0,0,0,0,0,3572
AWSUS#UUZxkyM4+I3JKt2nwq8/dQ==,0,0,0,0,0,0,0,189
AWSUS#M4ZzZYbM3KdUw2JQx1qcNg==,0,0,141,0,0,0,0,4074
AWSUS#IqStd4GUWsIAyauhsnL7CQ==,10,0,136,80,0,40,0,680
AWSUS#0PSRsp4saN1icSxYgFz3gA==,0,0,0,0,0,0,0,846
AWSUS#mUnlOCW2+00y0KF+hivT2w==,0,0,3,0,0,0,0,4074
AWSUS#23oQkhyq53rxY2nxdJxNQQ==,0,0,0,0,0,0,0,360
AWSUS#gkc7DWbQZC3u1Jw7V4vsYw==,0,0,10,0,0,0,0,15
AWSUS#LyrC7Ltxcgw+nw3BHyi8yA==,8,0,19,32,0,40,0,3678
AWSUS#sHL9zlouxcxUpqNWjAZlig==,0,0,19,0,0,0,0,313
AWSUS#Pk7AEqAEl9+s842uQfVg9g==,0,0,0,0,0,0,0,7
AWSUS#460NgXnsOzBEKybxpdLtEw==,0,0,1,0,0,0,0,3203
AWSUS#DcH8xxmVpptsQAEDYRSXeg==,0,0,2,0,0,0,0,237
AWSUS#8CfeEPZzpW5jcLNgTa8dLA==,0,0,0,0,0,0,0,2
AWSUS#ZJnnb7NHRcCkyjEEU8ckPQ==,0,0,19,0,0,0,0,392
AWSUS#efxlhCoJSd4eFm/oHkGXsg==,0,0,5,0,0,0,0,644
AWSUS#fxUuZCdxictIr9t7+ghxpQ==,0,0,0,0,0,0,0,3320
AWSUS#8S5Cy9/Rl6NdTSSkTp5nww==,0,0,0,0,0,0,0,159
AWSUS#FeXTB5H5fNRNRWeMK01duQ==,0,0,0,0,0,0,0,257
AWSUS#p/3/yYxEwa06bel+GcDTJA==,0,0,32,0,0,0,0,307
AWSUS#MVInRKo3Ev8ROofV8Tn09A==,0,0,60,0,0,0,0,1258
AWSUS#NCL66c7LHiQuT1Am+Ouczg==,7,0,193,13,0,41,0,211
AWSUS#12hA7zxrW3nP4qzj2yWRfQ==,0,0,8,0,0,0,0,4074
AWSUS#9ZaI67clP/veCFBcaRNqOA==,0,0,0,0,0,0,0,261
AWSUS#ah5TmI0khd06yHRavl87bA==,0,1,74,0,0,0,4,643
AWSUS#G9SKRdpyzFCRYanAv8oeDA==,3,2,71,3,0,3,1,125
AWSUS#xZowIelkt1+jAQhsLFD0nw==,0,0,25,0,0,0,0,186
AWSUS#F1wy/flubf8liSzO6bBN+A==,0,0,17,0,0,0,0,2992
AWSUS#FlulGo00RQVS5/8aS3wSYA==,0,0,23,0,0,0,0,286
AWSUS#p412u/wlS4HDIbeeLk6G+Q==,0,0,17,0,0,0,0,2669
AWSUS#DPTqB0SZtgKD63ACg4Eddw==,0,0,1,0,0,0,0,741
AWSUS#56S3GMAeL1g5zf5G8sWXQA==,0,0,15,0,0,0,0,2669
AWSUS#Xmb7l44F3QNYpTbo9Eittw==,0,0,0,0,0,0,0,21
AWSUS#OrNga5ajdBk2WjyVHZC7oQ==,0,2,67,0,1,0,16,4074
AWSUS#Cauy3OeoaqKBQtsFyZK4kg==,0,0,0,0,0,0,0,846
AWSUS#2fN3sdh68i/cOBsy87V24g==,0,0,0,0,0,0,0,420
AWSUS#i9Ku3utR+9FreAdg67QvMQ==,0,0,0,0,0,0,0,225
AWSUS#Co99vt31zEYfpACDNUHi2w==,0,0,10,0,0,0,0,468
AWSUS#FvmkI8+lmFsIuEe5zFA66Q==,0,0,0,0,0,0,0,2547
AWSUS#bMhNYf1JV6V8Vbifrk2MTA==,0,0,12,0,0,0,0,495
AWSUS#OVskeDGNm24SX1TiabGoBA==,0,0,379,0,0,0,0,448
AWSUS#nEbwzi2uPtUtGq4Wf3uCbA==,0,0,0,0,0,0,0,2606
AWSUS#AsP8yZnACWy6EWrdBExXAg==,0,0,0,0,0,0,0,2698
AWSUS#9fL0XqZQ6G6ZVNcBtMq8Lg==,0,0,556,0,0,0,0,4074
AWSUS#pXrGFBvmhUiD4EFEfrOoUg==,3,0,137,6,0,6,0,4074
AWSUS#Ca57CFwCjkrWDdabDpQXag==,0,1,0,0,0,0,0,3678
AWSUS#Dq9Xnv88TrnGH7mijUoLCQ==,0,0,1,0,0,0,0,132
AWSUS#80ZTWu3PY5eYxgDTVwUYdw==,0,0,46,0,0,3,0,193
AWSUS#ph1v2hp9Fzhe5tQ4vkXdSQ==,0,0,2,0,0,0,0,491
AWSUS#nx06BSWk1HzKv4I0el/XXg==,0,0,102,0,0,0,0,1103
AWSUS#IYIBRPDLe2ALSl+4sJvbpg==,0,1,12,0,2,0,3,326
AWSUS#vHdJAICVz9Af1KP6HA4y3Q==,0,3,64,0,0,0,8,4074
AWSUS#gKVMxbPCcVH1KKMdsrBUkw==,0,1,24,0,0,0,0,806
AWSUS#2XTldBU+VIyU9sUyc1dIlw==,0,0,16,0,0,0,0,538
AWSUS#6z2CCepsH3du8g17s37X1Q==,0,1,0,0,0,0,1,4074
AWSUS#VMGVNJ83HV0AWyjzSDUHCw==,43,0,274,20,0,200,0,225
AWSUS#G0hwPxJNkGtlC2tDaXaFOQ==,0,0,0,0,0,0,0,4074
AWSUS#vAhslG4S11Xk2zv+feEFiA==,0,0,0,0,0,0,0,142
AWSUS#KnoE053/5FNN3bymX/5QLw==,0,0,12,0,0,0,0,850
AWSUS#48Jx6HrYlkN7GMpa1ZZJbg==,4,0,37,0,0,0,0,417
AWSUS#3XaTXIO6CEVaTMwj8PJy3A==,0,0,0,0,0,0,0,3055
AWSUS#Zz9jCkieXE6rP2Scfa25Ag==,0,0,2,0,0,0,0,2846
AWSUS#UPXoJ8ReZDCLE0c1bHr4Gw==,0,0,0,0,0,0,0,262
AWSUS#sUY1QOIJWPm03D15/sF6RA==,0,0,19,0,0,0,0,332
AWSUS#T6pdZMegl1tLrEwORnrWXQ==,0,0,31,0,0,0,0,66
AWSUS#NW7jY/IThkdL427SR0B5KQ==,0,0,23,0,0,0,0,497
AWSUS#iirCbHYa/D3zIgCgKQC0lw==,3,2,86,0,0,0,3,4074
AWSUS#dAxSJw2O6TgJIjhpOnxKgw==,0,0,12,0,0,0,0,3115
AWSUS#xgKn75dodaTpmmFobHzNzw==,0,0,2,0,0,0,0,3256
AWSUS#/jz6dx78blB6aytkJDJZXw==,0,0,117,0,0,0,0,195
AWSUS#jwKP7w/TbuRuC1mVcwtSXg==,0,0,0,0,0,0,0,723
AWSUS#kuQb0y9EQu8KeCvupHAk5Q==,0,0,19,0,0,0,0,12
AWSUS#9meCxcOCIijQWIAHet0q9Q==,0,0,0,0,0,0,0,241
AWSUS#mSm+9Y3/f+s6EswbLOsmAw==,0,0,0,0,0,0,0,286
AWSUS#oHhZiyEQ492zsP3eHxZWLw==,0,0,51,0,0,0,0,64
AWSUS#aVGWN7g4xe+dFYbuLJwGzA==,0,0,0,0,0,0,0,191
AWSUS#MEkNCtcPMVqoht3nstnm9w==,0,0,37,0,0,0,0,335
AWSUS#pFY9h+ZKrKwXd06QeVNQew==,0,0,2,0,0,0,0,565
AWSUS#SlggnBzpJW44EXdOFXLOwQ==,0,0,296,0,0,0,0,732
AWSUS#/NAtlARRSJWIcmtr+JKfNg==,0,0,103,0,0,0,0,3028
AWSUS#1R8rDsVZCGcn5EGPJVK77w==,0,0,26,0,0,9,0,630
AWSUS#KSBK3E2XfKQZ0rt8v1XxQA==,0,0,3,0,0,0,0,700
AWSUS#BFwLzf6BkE7vcewqIHq4hg==,0,0,3,0,0,0,0,680
AWSUS#bB7DbgF1aN8EwIx0dRHesA==,0,0,5,0,0,0,0,3251
AWSUS#XinjaqOnFt6lnDc6R+Ky6w==,0,0,105,0,0,0,0,784
AWSUS#N4fBi3b9b1rIaoxwlT8tCQ==,0,1,77,0,0,0,3,87
AWSUS#HRSqd0dodNOs+aN8iNFdTQ==,0,0,16,0,0,0,0,344
AWSUS#XkBY0LI+dbGtncMXOSw4cg==,31,0,124,0,0,103,0,159
AWSUS#TDzPJgEJOTY9/aUGC2Szvw==,0,0,0,0,0,0,0,2881
AWSUS#Mpa87cMGzDS30qJq40A9/A==,0,0,180,0,0,0,3,556
AWSUS#8NLf13xsbaIGoRlgQiRNiA==,0,0,117,0,0,0,0,295
AWSUS#DgF1Y4hleHxYmM2ttjS5yQ==,0,0,0,0,0,0,0,4
AWSUS#jbelbNsTDm1dh+HYz9MLlA==,20,0,2189,37,0,139,0,57
AWSUS#mysawWxFAXrscFYew7uQhg==,0,0,1,0,0,0,0,3865
AWSUS#nXEYIiBfCKzvaijq3N0l/g==,0,0,6,0,0,0,0,2794
AWSUS#vN6JKkEQtnZ3OvOTIxnLmg==,0,0,0,0,0,0,0,2
AWSUS#3ZWxsgSdtlC1SSqf3dF9TA==,0,0,11,0,0,0,0,51
AWSUS#WucsU2YhFNYSTalHmO1FjA==,0,0,46,0,0,0,0,650
AWSUS#sqRhmrjDr4HRjdQjn4b8Zw==,0,0,2,0,0,0,0,2775
AWSUS#k1JYEBbRPELxMyp3Dn4Tag==,0,0,8,0,0,0,0,806
AWSUS#f6WM7wuAdJ9Z0YU7CJHOCg==,0,0,0,0,0,0,0,2638
AWSUS#GV3aHWq6ZZ8JJL6/oc2Lmw==,0,0,0,0,0,0,0,15
AWSUS#qsGjHIU838biBkhks7281g==,0,1,32,0,0,0,2,587
AWSUS#8XFElbXPlGbZg76NDWEtOw==,0,0,0,0,0,0,0,269
AWSUS#+v6fM+sX4pvtvaCo0YY+XQ==,0,0,0,0,0,0,0,398
AWSUS#J+8gA35MILCuVC1LQ4FLJg==,0,0,25,0,0,0,0,340
AWSUS#wdKGObVcEb4mG4cpkyZKVg==,0,0,0,0,0,0,0,708
AWSUS#fvXUwN01/Aq+pB80l01D3w==,0,0,0,0,0,0,0,3
AWSUS#GdhKfltYSbOOCaMDVL6UWw==,0,1,16,0,1,0,1,4074
AWSUS#a9EWRkBLwyHsVYqqjgBKVA==,0,0,17,0,0,0,0,4074
AWSUS#Cnykgg4AaDSvrPqe7IOqkQ==,0,0,15,0,0,0,0,2790
AWSUS#XCBIqZv9IN0UfvKO1T4Qiw==,0,0,4,0,0,0,0,7
AWSUS#bqeRZtcGH5EzUcyF7zPZ6w==,0,0,11,0,0,0,0,135
AWSUS#N1Lt9URDSS+gRAZ0F1D43w==,0,1,26,0,0,0,3,820
AWSUS#yH+eEcyIZv/sIZD44k+VfQ==,0,0,4,0,0,0,0,474
AWSUS#tnbLKYO6o1Z6te/FWJDA4A==,0,0,0,0,0,0,0,511
AWSUS#ZN+bjv/gilqkuWloouUuTA==,0,0,0,0,0,0,0,3844
AWSUS#pZglOZygAsJW/JehcIkE3A==,0,0,0,0,0,0,0,2993
AWSUS#2/V50bdzVPw72YymlbxzqQ==,0,0,30,0,0,0,0,43
AWSUS#jMAwkEaXHI4arUY0kGmc+Q==,10,1,73,10,0,30,1,502
AWSUS#FpzvNQ77Rw9vi4jyv3jBPw==,0,0,0,0,0,0,0,2638
AWSUS#Fd1dnF1UI8sMAaTLiSIWcw==,0,0,0,0,0,0,0,34
AWSUS#HGXSSMlpAtVhvTG/IaDryw==,0,1,83,0,0,0,0,959
AWSUS#r2//nSKLlFVSBSiCsk5YZg==,11,0,33,11,0,88,0,480
AWSUS#jH7aHXwt7XhHVTIzrxbi+Q==,9,1,90,0,0,18,4,168
AWSUS#DM+aQaPPOdJMZ/a6t0FQCw==,0,0,9,0,0,0,0,196
AWSUS#gc0EM2s9iP2SRplSk48IIA==,0,0,3,0,0,0,0,3771
AWSUS#gEJEMBWeC8FPDFe3LbToCw==,13,0,80,0,0,52,0,55
AWSUS#/rzeSjbWqP7pYZut2QsWKw==,0,0,67,0,0,0,0,405
AWSUS#ZuQoKNXYodL/y7o1oIETxg==,7,0,96,0,0,69,0,692
AWSUS#6cn9GQPh5WnbjKmdLs3L/Q==,0,0,3,0,0,0,0,2551
AWSUS#qfrolL/W/wq2tAcfoybKzw==,0,0,0,0,0,0,0,4074
AWSUS#nxA5kuGHe8HMD2zHub4ieQ==,0,0,0,0,0,0,0,3139
AWSUS#AS3itj/cvbFvY7hHSAavEQ==,0,0,6,0,0,0,0,673
AWSUS#yYBAY+K338IRO3wC032xqA==,0,2,46,0,1,0,6,882
AWSUS#/X3HrVS2H3rx+U0Hui22oQ==,0,0,77,0,0,0,0,677
AWSUS#ce2+ExFdrqyrtWJ9WpxZww==,0,0,0,0,0,0,0,1
AWSUS#zC3xrEcjs8UZAxd0LJnakQ==,0,0,6,0,0,0,0,2961
AWSUS#SnUAUbwybzjSwK2PmJMhRA==,5,1,208,0,1,9,5,467
AWSUS#v2xtNeGN9F4QRSQtDXrQFQ==,0,0,18,0,0,0,0,1044
AWSUS#whzA9QaIriFUgg/GK5OzCw==,0,0,0,0,0,0,0,37
AWSUS#C0E801JNClB+f6iXD3pJjA==,0,1,15,0,0,0,2,3878
AWSUS#LpWAXyyqhyiwz/V1eBGZWQ==,0,0,0,0,0,0,0,343
AWSUS#JxiqqjZ6rIIUnUmbmk+f1Q==,0,0,12,0,0,0,0,364
AWSUS#bJzn6abhbsMmIvF/BJfZzQ==,0,2,37,0,1,0,10,4074
AWSUS#qQ73qQJySICAKtTn2k4oUQ==,0,0,14,0,0,0,0,180
AWSUS#r/xPFbRert9z43xw5RRIzA==,0,0,16,0,0,0,0,286
AWSUS#Ds9k7RO4T472EVyYcIjhRg==,0,0,13,0,0,0,0,918
AWSUS#kpRruBardxMqQLgiQv0XRg==,0,0,3,0,0,0,0,3276
AWSUS#C9YEkQ6lCTGmoUeKFFTo9w==,0,0,15,0,0,0,0,415
AWSUS#2Z6bZnXOO3CURC7YtMCqxA==,0,0,269,0,0,0,0,155
AWSUS#PYITprttLe7wq54LFMJUxw==,0,0,21,0,0,0,0,539
AWSUS#YiKd9zmvb0tfopYlh18RXw==,4,1,115,8,0,28,7,4074
AWSUS#HOGm0hX3gOSpGiblXsh3OA==,0,0,15,0,0,0,0,442
AWSUS#aj/Fk0DrSzSRJQFbWidOxQ==,0,0,25,0,0,0,0,371
AWSUS#Xm1NTvhZPnt2MWa7Z7OJvg==,0,0,5,0,0,0,0,741
AWSUS#EWMCVWfhWaUfJRRZqwlVrQ==,0,0,8,0,0,0,0,3281
AWSUS#inJ4RHd+pi9Xj8VoaX9IEA==,0,0,0,0,0,0,0,447
AWSUS#DhamJNSue1LDvmVGFdvyCQ==,0,0,1,0,0,0,0,356
AWSUS#RDFhH0aJMEuwzUr0OFVojg==,0,0,0,0,0,0,0,2945
AWSUS#F9G1tbUQ/MbiGh5T05BqCA==,0,0,7,0,0,0,0,449
AWSUS#spKkl6assaqrKNLZjraBRw==,0,0,36,0,0,0,0,92
AWSUS#4mIgwRbi0GCoxzuNWZzybg==,11,2,124,0,1,26,3,4074
AWSUS#iqWuBvrBKnyWpyq/b9BnyA==,0,0,3,0,0,0,0,3153
AWSUS#ugHLd/S/SCbvjPAWboxznA==,0,0,0,0,0,0,0,118
AWSUS#IWStBtL6W7KJkVQjRO82bg==,0,0,18,0,0,0,0,161
AWSUS#2GUmzYgO1ZGRwP0/k2kBmw==,0,0,6,0,0,0,0,328
AWSUS#q8QIrEGqp0LN6xsEI3XYdg==,0,0,0,0,0,0,0,959
AWSUS#jpTkIfxIuD7uoqc747vKVQ==,0,0,13,0,0,0,0,489
AWSUS#U96uB7M3t9BmY9xhlAFsHw==,0,0,8,0,0,0,0,2943
AWSUS#PV758Y0i7xxVv893JaomkA==,0,0,0,0,0,0,0,678
AWSUS#Rmql2TEO7Rr0Y7LJ842ZVA==,0,0,0,0,0,0,0,27
AWSUS#N3MsywUvrWO6U7Sq67CJNQ==,0,1,0,0,0,0,0,340
AWSUS#n2I1fYE7j3OmjW6A7vsMKQ==,0,0,382,0,0,0,0,717
AWSUS#Q2ej+wdc2doj9XezWHLe3g==,9,0,350,12,0,36,0,797
AWSUS#tsEKeRWwXCGWgYVRXzH27w==,0,1,1120,0,0,0,1,159
AWSUS#dubJAPWsdZo8//We2+8TwQ==,0,0,102,0,0,0,0,134
AWSUS#2ZSJrhkvnXvSTRIVQ9SUXw==,0,1,17,0,0,0,1,220
AWSUS#wd4BDOEVirwi56QFPrqtZA==,7,2,391,15,2,18,5,4074
AWSUS#Fb7Okwe26Ablfaa9b2JKrg==,0,0,2,0,0,0,0,220
AWSUS#7/7CMivL0hqZdtYEcx/Cwg==,0,0,8,0,0,90,0,434
AWSUS#UTviTHN+sNR18Gd2j9/rlg==,28,0,50,28,0,200,0,3927
AWSUS#SN7r0xzeYAHMFxHkDhOH2A==,0,0,23,0,0,0,0,1240
AWSUS#knfy1bgntKiMJhVHgX0D4g==,0,0,6,0,0,0,0,662
AWSUS#AE13Icxsyvs5+n6vv+cnmw==,0,0,1,0,0,0,0,207
AWSUS#iAJsSkCbw9pEeLc1Z5ODqQ==,22,5,147,16,3,67,11,1196
AWSUS#U4elq7kEIx2qKD6wGTFuqg==,0,0,4,0,0,0,0,442
AWSUS#c083t+KsIoJ60IxfetA6WA==,0,0,0,0,0,0,0,2
AWSUS#iIv1EjTo00n8XAEVlNK2hw==,0,0,11,0,0,0,0,201
AWSUS#cLEPL597lwlE2CV8d8aAdQ==,0,0,73,0,0,0,0,231
AWSUS#mDir/Ml2doD3vteF3ntkiw==,0,0,18,0,0,0,0,3445
AWSUS#oUu2MN4TvqXEqu2cfKWTzQ==,0,2,67,0,0,0,1,4074
AWSUS#7Hqlm7wcf6dwf9kadtt5Dg==,0,1,21,0,1,0,3,1106
AWSUS#tkjCDO91ctsWc/TzG34QgA==,0,0,79,0,0,0,0,46
AWSUS#+yOWvUTDcD3paRMeHpvk5g==,0,1,13,0,0,0,1,8
AWSUS#T7O9Eec6UaKllX0gkHjDdg==,0,0,180,0,0,0,0,210
AWSUS#PfOCEqFhl5VYLnhMVdiigw==,0,0,10,0,0,0,0,273
AWSUS#tgXHIvYEiIJM1+qmnafveQ==,0,0,0,0,0,0,0,279
AWSUS#+heI5NyCB0boIyMuwP+gpQ==,0,0,22,0,0,0,0,4074
AWSUS#9ticsRknHBpVuSsIPIg2cQ==,15,0,593,26,0,83,0,301
AWSUS#axcQAQlQ6bevaheJzkqE6g==,0,0,19,0,0,0,0,83
AWSUS#cIbsqfWZAr+d06yQozQGGw==,0,0,0,0,0,0,0,64
AWSUS#g3UOg7UY06RohD+s7DFlTQ==,0,1,17,0,0,0,7,4074
AWSUS#XEzf3MkZM51GgYjCfouO9g==,0,0,0,0,0,0,0,539
AWSUS#9IWiB74CzyJ4XQ0MjP7TgQ==,0,0,1,0,0,0,0,154
AWSUS#MzYE4H9qo6wJCPk6mrGamA==,0,0,21,0,0,0,0,486
AWSUS#j//Dh4GpN9UzWDB74oeu8Q==,0,0,3,0,0,0,0,678
AWSUS#C1uf4xJgFzND1dFDpaOdfQ==,0,1,36,0,0,0,0,967
AWSUS#0iJSXGuRyzZstZulZ8HUsQ==,0,0,205,0,0,0,0,69
AWSUS#BQyDznT0qa0ip8lEiB4OiQ==,0,0,0,0,0,0,0,245
AWSUS#BE3GVfyA76ivHcnUD6nUig==,0,0,1,0,0,0,0,4074
AWSUS#zVrHk9OBERsPEyLN38jquQ==,0,0,18,0,0,4,0,226
AWSUS#6nEdzdb91VqRmIuvlFlI2g==,0,0,179,0,0,0,0,832
AWSUS#zA4Qw962tR2ocu5X21FgWw==,0,0,0,0,0,0,0,2538
AWSUS#dw7YRVSzMO5y5r/lIibpXQ==,0,0,0,0,0,0,0,3
AWSUS#ZG0r9Tq6VXnKGgtAA41oGA==,0,0,1,0,0,0,0,2999
AWSUS#ntAktDWzWDT3XxDQXeQjEw==,0,0,0,0,0,0,0,364
AWSUS#MQP3JrLythIZuC2A3zEiHw==,0,0,0,0,0,0,0,2759
AWSUS#xSerDuC1Fd/j5JfMsmKgdw==,0,0,90,0,0,0,0,55
AWSUS#tOrkw9ketE+dhIUFJezt2g==,0,1,40,0,0,0,0,420
AWSUS#Vs8oOpiSKTcABPd1iCY/4w==,0,0,0,0,0,0,0,2449
AWSUS#SPnKLa/kBlrWj1dJb1vspQ==,0,0,7,0,0,0,0,701
AWSUS#tuIJ4iT+QXj1aHHT59wBOQ==,0,0,0,0,0,0,0,4074
AWSUS#H9AZpXHAUL8E1cyc504CZQ==,0,0,24,0,0,0,0,539
AWSUS#mnYs+qKLC2yHn76h3lcSvg==,0,0,0,0,0,0,0,2
AWSUS#Zt/KrFgL88tRIjbTpZD6Jg==,0,0,10,0,0,0,0,211
AWSUS#ZVszo5t9TDctOVrxTVrK8Q==,0,0,33,0,0,0,0,3068
AWSUS#L2/a0/nqwhSkjjcFYdJD9Q==,0,0,698,0,0,0,0,238
AWSUS#G/8+hYYn8uvIIUHxlXv9vg==,30,0,1925,23,0,143,0,113
AWSUS#BnSsYim7KIQx4uUYqZPYQg==,0,0,0,0,0,0,0,888
AWSUS#pSgPKyy3SUcmGTXXh4ZAFA==,0,0,41,0,0,0,0,328
AWSUS#VycUlENNPCOsiHA0Ox2FVA==,0,0,11,0,0,0,0,498
AWSUS#h3PnCOn7Zq4i+D2t5j7iLw==,0,0,21,0,0,0,0,566
AWSUS#jcXXO2kE16D5267sJixjWg==,0,2,30,0,1,0,5,159
AWSUS#XKrUAJPkJYP/atTd3olgdA==,0,0,48,0,0,0,0,502
AWSUS#0cGplYCRCyW0PsbuIC1DnA==,0,0,5,0,0,0,0,126
AWSUS#ATVpjeeMsun7A5lmLYEfFQ==,0,0,0,0,0,0,0,154
AWSUS#H0OU6Ia4MHEFhr1RhJogKw==,0,2,10,0,0,0,3,4074
AWSUS#ueoJ+4LUjlH/vroDg8C9mA==,0,0,0,0,0,0,0,8
AWSUS#vtPqN74RkfJpKMJkwMLRfA==,4,0,396,0,0,8,0,4074
AWSUS#YYSLH2A20oDCcC4guNisIg==,0,0,0,0,0,0,0,2423
AWSUS#okyxU1D/TsqOMSz/RrYuvA==,0,0,0,0,0,0,0,4074
AWSUS#35R1MH+rIwBeRiFc740R1g==,3,0,82,0,0,3,0,92
AWSUS#Sdf3Q2zAr9GfJ9sVuQig7g==,0,0,0,0,0,0,0,262
AWSUS#p9r7f0xZCVopoW6YUXJLqQ==,0,0,0,0,0,0,0,3125
AWSUS#9ry0nVfh7W00d2rR7Mvs+w==,0,1,1001,0,0,0,3,203
AWSUS#Ftm5cHgAVSGiC7/N+refJA==,0,0,17,0,0,0,0,867
AWSUS#Iuzcizd9fBcVOl2adPtgRQ==,0,0,0,0,0,0,0,2740
AWSUS#/NH4dCP1QmhxH/Mxw0nA4w==,0,0,0,0,0,0,0,2787
AWSUS#P+duYEUbudd6FgZOnHhHjw==,0,1,6,0,0,0,3,159
AWSUS#OKagSGdb8mYelfF4ln4qVQ==,0,0,44,0,0,0,0,725
AWSUS#zEdL+LWXClBDN4NNOHTs7Q==,0,0,139,0,0,0,0,1204
AWSUS#eswiNCa/0tfX33Ximbx5Ow==,0,0,2,0,0,0,0,693
AWSUS#nV8CAG/TrnDf+Ak+wiYoyQ==,0,0,0,0,0,0,0,4074
AWSUS#Xkfyvl0hAB24Y/8RlBn+ag==,0,0,11,0,0,0,0,252
AWSUS#4Wja14y8XW/WFpadgWKcgQ==,0,0,7,0,0,0,0,4074
AWSUS#8q+FCC3/aGUDgcegdCQVrQ==,0,0,8,0,0,0,0,2
AWSUS#zYon9W9OhsooUVogHooQQg==,0,2,22,0,1,0,5,4074
AWSUS#z6teFC5kd8xewmfgypQHbw==,0,3,88,0,1,0,13,953
AWSUS#z17Ieu5VAYscXRrdNsxTFA==,5,0,276,5,0,15,0,197
AWSUS#hUNvHQ8XM85RNCKpUqDoqg==,0,0,0,0,0,0,0,445
AWSUS#GdAGfcdpgLLOvNLxyc5E7A==,0,0,15,0,0,0,0,295
AWSUS#6127CCne7o9OcsNQOui7JA==,0,0,95,0,0,0,0,411
AWSUS#oKuodKxjEFSBFahPQv0iPw==,0,0,0,0,0,0,0,280
AWSUS#LzADmZTQ0QukQULRiuEvjA==,0,0,1,0,0,0,0,4074
AWSUS#5VRQxI/5vFNIdYN22KLwgA==,0,0,4,0,0,0,0,139
AWSUS#MNhjlKHvEvaRKLCe2VKaDg==,0,0,0,0,0,0,0,3664
AWSUS#jAUDdo6KBQtwcZlFU/sGDg==,0,0,0,0,0,0,0,539
AWSUS#2lPsGm8E73ht2n+uIiVc8g==,0,0,28,0,0,0,0,855
AWSUS#WyJSSakT786Ve004Xz/Apw==,0,1,101,0,1,0,3,4074
AWSUS#mWe8LLPBZ/fa+PLnavW3Jg==,0,0,6,0,0,0,0,3636
AWSUS#R0+vUV6Fx67rgLifzYuBSA==,0,0,6,0,0,0,0,19
AWSUS#0FNTiy1ypKkMG8X5cAIWAg==,0,0,34,0,0,0,0,407
AWSUS#BELmPoDr95bXcvtSMtcpYg==,0,0,0,0,0,0,0,2919
AWSUS#IkKwdaqCpLnwuypWwVwDFA==,0,1,26,0,0,0,2,565
AWSUS#etYnw+EpROC3QOWOzClQCA==,0,0,0,0,0,0,0,3546
AWSUS#1w0xig77dWuSAmWNCP81dA==,0,0,140,0,0,0,0,406
AWSUS#puii7wEIUX5trYin0GnH9A==,0,0,0,0,0,0,0,4
AWSUS#8RlWrQsOYe+V2SxK61OglQ==,0,0,0,0,0,0,0,3399
AWSUS#sHJhH10RHsQZTpgLPwi4FA==,0,3,67,0,1,0,8,574
AWSUS#ypNvDToyJhuwG6tar4PC6Q==,0,0,15,0,0,0,0,2996
AWSUS#wq1+ksVW4XiKFNTe/MUteA==,0,0,0,0,0,0,0,406
AWSUS#RqXjez+80dy895tPCAgfJw==,0,0,405,0,0,0,0,159
AWSUS#VMDGvFFP/xcnH5XOiFC4LA==,0,0,0,0,0,0,0,3171
AWSUS#j74v8HetsGTlHe54FzrBlw==,0,0,18,0,0,0,0,378
AWSUS#T72+OJuX+4h7sxAc20HHFg==,4,0,763,4,0,19,0,392
AWSUS#9j/JS//7hVF+ZuG7W6QRaw==,0,0,0,0,0,0,0,847
AWSUS#IsxPPSqrQj9uGvbuSV58Ow==,0,2,13,0,0,0,14,4074
AWSUS#SUmChYqsgYAh0Xc1vIYLTA==,12,5,42,64,3,378,35,3801
AWSUS#5Va5tf8COUI9lPL0b7ZThA==,33,0,11,0,0,396,1,313
AWSUS#t9yKqrXGb0C/AYM2gUih2A==,4,0,120,0,0,8,0,231
